video_path,word_label,label_id,signer_id,dataset_source,duration_frames
data/raw/include/good/good_sample_1.mp4,good,55,Signer_1,include,26
data/raw/include/good/good_sample_2.mp4,good,55,Signer_2,include,34
data/raw/include/good/good_sample_3.mp4,good,55,Signer_3,include,35
data/raw/include/good/good_sample_4.mp4,good,55,Signer_1,include,37
data/raw/include/good/good_sample_5.mp4,good,55,Signer_2,include,32
data/raw/include/good/good_sample_6.mp4,good,55,Signer_3,include,28
data/raw/include/good/good_sample_7.mp4,good,55,Signer_1,include,32
data/raw/include/bad/bad_sample_1.mp4,bad,56,Signer_1,include,38
data/raw/include/bad/bad_sample_2.mp4,bad,56,Signer_2,include,33
data/raw/include/bad/bad_sample_3.mp4,bad,56,Signer_3,include,26
data/raw/include/bad/bad_sample_4.mp4,bad,56,Signer_1,include,30
data/raw/include/bad/bad_sample_5.mp4,bad,56,Signer_2,include,25
data/raw/include/bad/bad_sample_6.mp4,bad,56,Signer_3,include,35
data/raw/include/bad/bad_sample_7.mp4,bad,56,Signer_1,include,29
data/raw/include/hot/hot_sample_1.mp4,hot,57,Signer_1,include,36
data/raw/include/hot/hot_sample_2.mp4,hot,57,Signer_2,include,33
data/raw/include/hot/hot_sample_3.mp4,hot,57,Signer_3,include,25
data/raw/include/hot/hot_sample_4.mp4,hot,57,Signer_1,include,36
data/raw/include/hot/hot_sample_5.mp4,hot,57,Signer_2,include,28
data/raw/include/hot/hot_sample_6.mp4,hot,57,Signer_3,include,29
data/raw/include/hot/hot_sample_7.mp4,hot,57,Signer_1,include,36
data/raw/include/cold/cold_sample_1.mp4,cold,58,Signer_1,include,39
data/raw/include/cold/cold_sample_2.mp4,cold,58,Signer_2,include,35
data/raw/include/cold/cold_sample_3.mp4,cold,58,Signer_3,include,36
data/raw/include/cold/cold_sample_4.mp4,cold,58,Signer_1,include,34
data/raw/include/cold/cold_sample_5.mp4,cold,58,Signer_2,include,29
data/raw/include/cold/cold_sample_6.mp4,cold,58,Signer_3,include,28
data/raw/include/cold/cold_sample_7.mp4,cold,58,Signer_1,include,31
data/raw/include/big/big_sample_1.mp4,big,59,Signer_1,include,32
data/raw/include/big/big_sample_2.mp4,big,59,Signer_2,include,25
data/raw/include/big/big_sample_3.mp4,big,59,Signer_3,include,29
data/raw/include/big/big_sample_4.mp4,big,59,Signer_1,include,36
data/raw/include/big/big_sample_5.mp4,big,59,Signer_2,include,34
data/raw/include/big/big_sample_6.mp4,big,59,Signer_3,include,36
data/raw/include/big/big_sample_7.mp4,big,59,Signer_1,include,35
data/raw/include/small/small_sample_1.mp4,small,60,Signer_1,include,30
data/raw/include/small/small_sample_2.mp4,small,60,Signer_2,include,30
data/raw/include/small/small_sample_3.mp4,small,60,Signer_3,include,38
data/raw/include/small/small_sample_4.mp4,small,60,Signer_1,include,32
data/raw/include/small/small_sample_5.mp4,small,60,Signer_2,include,29
data/raw/include/small/small_sample_6.mp4,small,60,Signer_3,include,35
data/raw/include/small/small_sample_7.mp4,small,60,Signer_1,include,33
data/raw/include/happy/happy_sample_1.mp4,happy,61,Signer_1,include,36
data/raw/include/happy/happy_sample_2.mp4,happy,61,Signer_2,include,34
data/raw/include/happy/happy_sample_3.mp4,happy,61,Signer_3,include,25
data/raw/include/happy/happy_sample_4.mp4,happy,61,Signer_1,include,27
data/raw/include/happy/happy_sample_5.mp4,happy,61,Signer_2,include,26
data/raw/include/happy/happy_sample_6.mp4,happy,61,Signer_3,include,32
data/raw/include/happy/happy_sample_7.mp4,happy,61,Signer_1,include,28
data/raw/include/water/water_sample_1.mp4,water,62,Signer_1,include,37
data/raw/include/water/water_sample_2.mp4,water,62,Signer_2,include,28
data/raw/include/water/water_sample_3.mp4,water,62,Signer_3,include,39
data/raw/include/water/water_sample_4.mp4,water,62,Signer_1,include,25
data/raw/include/water/water_sample_5.mp4,water,62,Signer_2,include,31
data/raw/include/water/water_sample_6.mp4,water,62,Signer_3,include,33
data/raw/include/water/water_sample_7.mp4,water,62,Signer_1,include,35
data/raw/include/food/food_sample_1.mp4,food,63,Signer_1,include,34
data/raw/include/food/food_sample_2.mp4,food,63,Signer_2,include,36
data/raw/include/food/food_sample_3.mp4,food,63,Signer_3,include,25
data/raw/include/food/food_sample_4.mp4,food,63,Signer_1,include,35
data/raw/include/food/food_sample_5.mp4,food,63,Signer_2,include,27
data/raw/include/food/food_sample_6.mp4,food,63,Signer_3,include,26
data/raw/include/food/food_sample_7.mp4,food,63,Signer_1,include,37
data/raw/include/telephone/telephone_sample_1.mp4,telephone,64,Signer_1,include,25
data/raw/include/telephone/telephone_sample_2.mp4,telephone,64,Signer_2,include,25
data/raw/include/telephone/telephone_sample_3.mp4,telephone,64,Signer_3,include,32
data/raw/include/telephone/telephone_sample_4.mp4,telephone,64,Signer_1,include,39
data/raw/include/telephone/telephone_sample_5.mp4,telephone,64,Signer_2,include,28
data/raw/include/telephone/telephone_sample_6.mp4,telephone,64,Signer_3,include,30
data/raw/include/telephone/telephone_sample_7.mp4,telephone,64,Signer_1,include,28
